Time,Solar altitude,Solar azimute,Between angle,Temperature,Ground temperature,Insolation,Insolation to wall(W/m2),Wind velocity(m/s),h_c
2023-4-1 21:30:50,-30.187743627218207,123.23942408326293,123.23942408326293,16.6,11.98,,0.0,0.75,13.934
2023-4-1 21:31:0,-30.353475129532676,123.4551936837452,123.4551936837452,16.6,11.98,,0.0,0.74,13.89208
2023-4-1 21:31:10,-30.353475129532676,123.4551936837452,123.4551936837452,16.6,11.98,,0.0,0.74,13.89208
2023-4-1 21:31:20,-30.353475129532676,123.4551936837452,123.4551936837452,16.6,11.97,,0.0,0.74,13.89208
2023-4-1 21:31:30,-30.353475129532676,123.4551936837452,123.4551936837452,16.59,11.97,,0.0,0.74,13.89208
2023-4-1 21:31:40,-30.353475129532676,123.4551936837452,123.4551936837452,16.59,11.97,,0.0,0.74,13.89208
2023-4-1 21:31:50,-30.353475129532676,123.4551936837452,123.4551936837452,16.59,11.96,,0.0,0.74,13.89208
2023-4-1 21:32:0,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.96,,0.0,0.74,13.89208
2023-4-1 21:32:10,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.96,,0.0,0.74,13.89208
2023-4-1 21:32:20,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.95,,0.0,0.74,13.89208
2023-4-1 21:32:30,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.95,,0.0,0.74,13.89208
2023-4-1 21:32:40,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.95,,0.0,0.74,13.89208
2023-4-1 21:32:50,-30.5187939899718,123.67175332398655,123.67175332398655,16.59,11.94,,0.0,0.74,13.89208
2023-4-1 21:33:0,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.94,,0.0,0.73,13.850159999999999
2023-4-1 21:33:10,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.94,,0.0,0.73,13.850159999999999
2023-4-1 21:33:20,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.93,,0.0,0.73,13.850159999999999
2023-4-1 21:33:30,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.93,,0.0,0.73,13.850159999999999
2023-4-1 21:33:40,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.93,,0.0,0.73,13.850159999999999
2023-4-1 21:33:50,-30.683696328938126,123.88910865383475,123.88910865383475,16.59,11.92,,0.0,0.73,13.850159999999999
2023-4-1 21:34:0,-30.848178235910105,124.10726532536073,124.10726532536073,16.59,11.92,,0.0,0.73,13.850159999999999
2023-4-1 21:34:10,-30.848178235910105,124.10726532536073,124.10726532536073,16.59,11.92,,0.0,0.73,13.850159999999999
2023-4-1 21:34:20,-30.848178235910105,124.10726532536073,124.10726532536073,16.59,11.91,,0.0,0.73,13.850159999999999
2023-4-1 21:34:30,-30.848178235910105,124.10726532536073,124.10726532536073,16.59,11.91,,0.0,0.73,13.850159999999999
2023-4-1 21:34:40,-30.848178235910105,124.10726532536073,124.10726532536073,16.58,11.91,,0.0,0.73,13.850159999999999
2023-4-1 21:34:50,-30.848178235910105,124.10726532536073,124.10726532536073,16.58,11.9,,0.0,0.73,13.850159999999999
